
[ 6124.513632] [AOA] Measurement: 0,1629140880.885757,08:55:31:70:ff:0a,2,1,1,0,128,828,907,281,733,349,796,912,342,572,34,408,994,238,859,664,255,366,837,957,720,660,35,716,32,546,87,53,118,743,808,118,985,70,68,69,61,69,71,72,59,69,67,71,70,69,69,64,66,71,71,66,67,68,62,74,58,74,70,72,69,71,74,67,71
[ 6124.556961] [AOA] Measurement: 0,1629140880.929088,08:55:31:70:ff:0a,2,1,1,0,128,285,74,878,944,943,992,442,590,104,292,999,192,923,119,253,544,40,114,511,911,683,62,755,99,145,337,45,151,268,1013,246,939,63,61,64,57,62,68,69,54,65,62,67,68,63,64,65,62,70,65,62,61,67,64,70,58,71,68,70,67,72,69,73,73
[ 6124.603032] [AOA] Measurement: 0,1629140880.975153,08:55:31:70:ff:0a,2,1,1,0,128,801,927,790,868,389,792,867,327,515,0,367,958,300,885,628,266,433,888,444,869,67,842,200,902,67,239,551,5,310,1008,619,405,71,68,68,62,69,71,73,58,70,67,72,70,67,69,65,67,71,71,67,67,67,62,71,56,72,70,70,66,70,72,69,71
[ 6124.649009] [AOA] Measurement: 0,1629140881.021135,08:55:31:70:ff:0a,2,1,1,0,128,837,914,282,733,363,778,937,381,519,65,412,969,197,828,638,254,437,885,911,711,99,881,91,825,621,120,549,995,264,1011,740,488,62,60,63,57,64,67,72,56,67,63,70,69,65,67,65,67,72,69,65,68,68,64,72,58,71,70,70,68,72,72,71,71
[ 6124.693279] [AOA] Measurement: 0,1629140881.065405,08:55:31:70:ff:0a,2,1,1,0,128,321,69,285,695,389,809,909,351,535,11,430,988,839,45,675,303,468,908,468,923,688,81,755,35,118,286,123,161,302,8,363,51,67,66,69,60,68,69,71,57,70,67,70,72,67,69,65,66,71,70,67,68,71,65,74,59,74,73,71,69,72,74,70,73
[ 6124.735769] [AOA] Measurement: 0,1629140881.107892,08:55:31:70:ff:0a,2,1,1,0,128,811,896,253,705,394,801,429,564,521,19,455,1020,872,72,190,474,930,37,914,719,51,863,161,833,597,113,111,199,730,809,968,788,70,69,70,64,69,72,73,60,70,69,72,70,68,71,64,68,71,71,68,66,69,60,73,57,73,71,73,67,69,73,68,71
[ 6124.779791] [AOA] Measurement: 0,1629140881.151914,08:55:31:70:ff:0a,2,1,1,0,128,372,119,814,852,448,840,428,582,69,247,390,975,862,68,143,437,997,73,471,887,660,71,674,2,126,300,522,943,759,807,866,667,65,64,66,60,66,69,72,57,67,64,69,68,66,67,65,65,72,67,66,65,68,64,73,59,72,71,70,67,71,74,69,73
[ 6124.822373] [AOA] Measurement: 0,1629140881.194500,08:55:31:70:ff:0a,2,1,1,0,128,346,85,766,873,938,2,417,575,47,185,408,993,263,869,615,244,447,902,905,655,81,874,103,784,605,91,543,981,767,816,941,735,69,69,69,63,70,70,72,58,69,68,70,71,65,68,64,65,70,71,65,67,69,63,74,59,75,70,72,68,73,74,72,74
[ 6124.860437] [AOA] Measurement: 0,1629140881.232565,08:55:31:70:ff:0a,2,1,1,0,128,346,81,871,932,943,11,394,543,40,245,1020,193,797,7,668,295,386,862,19,734,113,881,723,24,105,315,85,140,286,1020,162,934,63,63,66,59,66,69,67,54,65,62,66,66,63,64,64,63,70,67,63,68,69,65,72,58,72,69,69,67,73,72,72,73
[ 6124.904426] [AOA] Measurement: 0,1629140881.276552,08:55:31:70:ff:0a,2,1,1,0,128,795,883,283,739,369,818,847,333,462,1003,439,966,321,878,602,262,392,843,943,713,76,859,149,831,574,91,531,974,749,801,201,15,65,63,64,58,64,70,67,54,64,63,66,68,63,66,66,64,71,67,66,68,70,65,73,60,73,69,70,69,74,73,71,74
[ 6124.942980] [AOA] Measurement: 0,1629140881.315106,08:55:31:70:ff:0a,2,1,1,0,128,820,893,235,687,371,815,877,375,520,30,445,985,311,894,178,476,425,908,842,629,139,900,83,812,634,113,518,956,687,781,441,309,67,65,67,61,68,69,71,57,67,66,70,70,65,68,66,64,70,69,67,67,68,65,73,60,74,69,71,69,71,74,73,72
[ 6124.987384] [AOA] Measurement: 0,1629140881.359511,08:55:31:70:ff:0a,2,1,1,0,128,821,901,269,682,366,779,898,354,526,43,460,3,795,48,174,485,415,863,962,717,126,910,136,840,553,94,46,140,257,1015,921,543,62,65,65,57,63,69,71,57,67,64,70,69,66,67,65,66,70,67,62,67,68,66,73,60,73,69,71,68,72,70,71,73
[ 6125.031222] [AOA] Measurement: 0,1629140881.403349,08:55:31:70:ff:0a,2,1,1,0,128,791,879,865,918,5,28,390,563,79,218,408,980,327,931,614,279,381,871,918,698,104,904,110,819,569,89,544,989,264,993,82,918,70,70,69,63,71,72,74,60,70,68,73,71,66,69,66,67,73,70,69,66,68,64,73,59,74,71,72,67,71,73,70,72
[ 6125.075431] [AOA] Measurement: 0,1629140881.447558,08:55:31:70:ff:0a,2,1,1,0,128,872,942,765,871,438,853,884,346,532,34,425,1000,305,846,713,353,432,863,926,691,151,936,713,27,155,344,46,130,300,1,242,1005,65,65,68,60,67,70,70,56,69,65,70,68,66,67,66,65,72,68,66,67,70,65,74,59,75,69,72,69,72,72,72,74
[ 6125.119327] [AOA] Measurement: 0,1629140881.491449,08:55:31:70:ff:0a,2,1,1,0,128,770,900,332,749,991,31,449,598,70,261,993,175,823,29,153,471,416,893,898,681,60,880,756,53,48,289,112,187,259,993,72,859,63,63,67,59,65,67,71,56,66,65,70,70,66,65,66,64,69,68,64,65,66,64,71,60,74,69,69,68,73,72,71,74
[ 6125.162633] [AOA] Measurement: 0,1629140881.534755,08:55:31:70:ff:0a,2,1,1,0,128,301,77,806,893,942,988,450,588,56,251,987,183,849,45,135,490,956,47,476,913,662,77,779,76,114,265,139,185,323,0,70,735,62,66,65,59,65,69,67,54,64,62,67,67,63,65,66,63,71,66,63,66,69,66,71,59,71,68,69,67,73,69,72,73
[ 6125.209683] [AOA] Measurement: 0,1629140881.581812,08:55:31:70:ff:0a,2,1,1,0,128,361,101,824,917,960,18,389,559,114,262,965,148,832,31,249,531,967,51,485,913,647,102,713,53,127,326,118,199,261,5,978,626,66,64,65,61,65,68,70,57,69,65,70,70,66,68,65,66,69,70,65,67,67,63,71,59,73,68,71,69,73,72,69,72
[ 6125.247816] [AOA] Measurement: 0,1629140881.619942,08:55:31:70:ff:0a,2,1,1,0,128,788,885,266,709,372,786,922,376,549,66,968,178,841,51,234,524,1008,67,487,908,66,855,166,853,519,58,473,922,748,813,527,461,66,66,67,61,68,71,71,57,68,66,70,71,68,68,66,66,72,70,66,68,69,65,72,59,74,71,71,68,74,74,72,72
[ 6125.293931] [AOA] Measurement: 0,1629140881.666053,08:55:31:70:ff:0a,2,1,1,2,128,788,885,266,709,372,786,922,376,549,66,968,178,841,51,234,524,1008,67,487,908,66,855,166,853,519,58,473,922,748,813,527,461,66,64,65,61,65,68,70,57,69,65,70,70,66,68,65,66,69,70,65,67,67,63,71,59,73,68,71,69,73,72,69,72
[ 6125.334293] [AOA] Measurement: 0,1629140881.706421,08:55:31:70:ff:0a,2,1,1,2,128,788,885,266,709,372,786,922,376,549,66,968,178,841,51,234,524,1008,67,487,908,66,855,166,853,519,58,473,922,748,813,527,461,66,66,67,61,68,71,71,57,68,66,70,71,68,68,66,66,72,70,66,68,69,65,72,59,74,71,71,68,74,74,72,72
[ 6125.380955] [AOA] Measurement: 0,1629140881.753074,08:55:31:70:ff:0a,2,1,1,0,128,762,896,306,703,333,755,870,352,533,30,391,968,175,785,626,266,384,839,968,711,121,923,153,856,627,125,659,8,186,961,368,234,61,62,65,57,62,68,70,54,67,63,68,71,66,68,66,65,71,68,66,66,68,63,72,59,73,70,71,69,73,75,72,73
[ 6125.433911] [AOA] Measurement: 0,1629140881.806033,08:55:31:70:ff:0a,2,1,1,0,128,317,90,881,933,940,1017,483,647,117,274,975,161,871,76,183,509,975,52,483,910,80,882,674,1021,82,304,50,131,247,1015,217,1015,66,67,68,61,68,70,72,57,69,67,71,72,67,69,65,67,71,68,66,65,69,62,73,61,72,70,71,68,71,73,70,73
[ 6125.484076] [AOA] Measurement: 0,1629140881.856198,08:55:31:70:ff:0a,2,1,1,0,128,353,83,815,916,925,1018,381,537,504,1021,967,169,786,4,677,296,411,875,516,953,622,33,699,10,603,92,549,1003,728,817,307,91,69,69,70,63,69,70,73,57,69,66,70,69,66,68,63,66,70,70,68,65,69,61,71,58,72,70,69,66,69,73,66,70
[ 6125.528484] [AOA] Measurement: 0,1629140881.900611,08:55:31:70:ff:0a,2,1,1,0,128,343,78,800,918,955,1017,442,583,12,186,427,985,838,38,154,443,414,870,932,719,724,91,756,60,104,304,41,109,283,1017,119,878,67,67,68,61,69,68,71,57,70,67,72,70,68,68,63,67,70,69,66,66,69,63,73,58,74,71,70,68,71,73,68,74
[ 6125.572442] [AOA] Measurement: 0,1629140881.944568,08:55:31:70:ff:0a,2,1,1,0,128,313,58,859,939,957,1,464,601,80,260,1010,180,808,16,207,519,415,884,526,954,647,69,671,54,145,323,100,193,254,992,48,841,68,68,68,63,66,69,69,58,68,66,71,69,67,67,65,64,70,69,68,66,69,64,73,60,75,71,73,69,73,75,71,73
[ 6125.621039] [AOA] Measurement: 0,1629140881.993165,08:55:31:70:ff:0a,2,1,1,0,128,837,933,251,706,361,806,885,351,110,243,410,1013,261,875,689,309,416,918,482,893,101,896,135,820,578,113,126,178,235,965,33,754,71,67,69,62,68,68,71,60,70,70,72,69,67,68,61,64,68,70,67,63,66,58,70,55,70,70,69,63,66,72,64,68
[ 6125.660780] [AOA] Measurement: 0,1629140882.032901,08:55:31:70:ff:0a,2,1,1,0,128,834,934,262,679,392,824,882,364,517,26,943,127,298,903,232,523,945,66,459,948,115,914,714,32,534,83,111,163,260,980,674,331,69,67,70,62,68,71,73,59,67,66,72,71,67,70,65,66,72,70,67,67,68,62,73,58,74,72,72,69,71,74,70,71
[ 6125.711336] [AOA] Measurement: 0,1629140882.083456,08:55:31:70:ff:0a,2,1,1,0,128,817,905,279,684,367,775,920,340,530,14,430,988,244,854,635,286,434,887,914,691,41,833,123,859,556,56,556,988,742,798,510,357,66,65,68,60,67,70,70,56,67,66,71,70,66,67,67,65,72,68,66,68,69,63,73,60,72,70,72,68,73,73,71,75
[ 6125.756863] [AOA] Measurement: 0,1629140882.128989,08:55:31:70:ff:0a,2,1,1,0,128,796,896,841,908,942,10,424,570,93,264,396,963,262,866,627,240,387,876,998,760,716,106,706,23,119,319,111,164,234,997,415,204,68,67,66,62,69,71,71,59,69,64,70,73,66,69,65,64,70,70,68,66,70,65,74,59,74,70,73,69,74,74,73,75
[ 6125.800032] [AOA] Measurement: 0,1629140882.172154,08:55:31:70:ff:0a,2,1,1,0,128,764,864,298,741,407,850,824,292,532,1016,369,956,277,866,623,294,403,821,931,715,616,7,650,1005,613,108,548,972,276,995,482,336,67,67,67,60,67,70,71,57,67,67,69,71,66,68,64,66,71,70,68,67,70,64,74,59,72,70,71,68,73,73,72,73
[ 6125.844875] [AOA] Measurement: 0,1629140882.217002,08:55:31:70:ff:0a,2,1,1,0,128,321,83,804,890,869,1003,452,559,49,205,1016,172,868,55,211,520,33,121,527,975,735,121,662,16,134,347,109,194,272,998,77,730,68,68,68,62,67,70,72,58,69,69,71,70,69,69,64,66,71,71,68,66,66,61,71,58,68,68,68,66,68,72,66,70
[ 6125.896878] [AOA] Measurement: 0,1629140882.269005,08:55:31:70:ff:0a,2,1,1,0,128,359,86,837,938,903,981,900,385,110,283,994,193,816,41,668,308,435,917,933,712,170,962,162,861,628,146,116,174,310,3,941,605,58,58,60,56,60,62,62,57,61,62,63,62,62,63,60,61,65,62,60,61,61,56,64,58,64,63,63,62,62,65,58,62
[ 6125.940431] [AOA] Measurement: 0,1629140882.312559,08:55:31:70:ff:0a,2,1,1,0,128,780,894,298,741,450,851,395,525,3,207,434,972,335,911,670,308,427,883,481,922,641,89,692,25,161,352,59,142,222,985,420,231,74,71,76,69,74,76,76,70,76,74,77,77,75,76,71,72,77,74,73,74,74,69,76,70,78,75,78,75,76,76,74,76
[ 6125.978563] [AOA] Measurement: 0,1629140882.350691,08:55:31:70:ff:0a,2,1,1,0,128,818,907,244,683,472,859,925,379,52,251,1000,152,814,18,695,310,1018,76,518,940,622,90,651,1012,592,100,116,134,323,1000,281,4,57,57,60,55,60,63,63,54,59,57,62,62,61,62,61,59,64,61,61,62,61,60,65,58,64,63,63,62,65,63,62,64
[ 6126.023119] [AOA] Measurement: 0,1629140882.395242,08:55:31:70:ff:0a,2,1,1,0,128,298,80,870,935,936,984,468,604,128,276,915,117,845,32,645,306,20,75,477,903,637,45,725,50,127,280,15,150,275,987,750,418,54,57,58,54,57,60,59,54,59,58,62,62,61,61,62,59,63,59,60,61,63,63,63,60,64,61,63,62,65,63,66,66
[ 6126.078200] [AOA] Measurement: 0,1629140882.450324,08:55:31:70:ff:0a,2,1,1,0,128,803,919,275,726,389,791,964,401,544,40,412,986,327,912,670,298,956,72,927,698,681,66,162,894,161,347,19,116,250,994,284,151,61,62,63,58,62,62,64,57,64,62,66,64,63,64,59,62,62,61,62,60,62,55,63,54,64,62,62,59,59,64,57,59
[ 6126.122912] [AOA] Measurement: 0,1629140882.495039,08:55:31:70:ff:0a,2,1,1,0,128,855,923,293,734,393,806,895,380,544,37,434,989,850,53,191,479,439,920,477,885,156,925,680,2,613,114,467,947,731,767,775,676,59,60,60,58,62,62,65,57,63,63,63,63,62,62,61,62,66,62,62,62,63,59,64,59,66,64,66,65,64,65,64,65
[ 6126.167065] [AOA] Measurement: 0,1629140882.539191,08:55:31:70:ff:0a,2,1,1,0,128,767,890,231,726,362,819,519,646,113,323,1011,202,844,44,239,539,976,45,446,880,712,89,729,23,610,107,586,969,800,826,975,746,65,66,67,62,67,71,70,64,68,67,71,71,68,70,70,67,74,69,69,72,71,70,75,66,75,72,73,72,74,73,75,74
[ 6126.211392] [AOA] Measurement: 0,1629140882.583517,08:55:31:70:ff:0a,2,1,1,0,128,318,73,810,902,943,0,414,555,52,217,991,150,811,8,205,486,970,53,505,917,635,46,698,22,135,328,76,173,316,8,299,905,58,58,60,55,61,63,62,55,62,59,63,64,61,62,61,58,65,61,60,63,62,62,63,58,65,62,64,62,66,64,65,67
[ 6126.249568] [AOA] Measurement: 0,1629140882.621689,08:55:31:70:ff:0a,2,1,1,2,128,318,73,810,902,943,0,414,555,52,217,991,150,811,8,205,486,970,53,505,917,635,46,698,22,135,328,76,173,316,8,299,905,65,66,67,62,67,71,70,64,68,67,71,71,68,70,70,67,74,69,69,72,71,70,75,66,75,72,73,72,74,73,75,74
[ 6126.292473] [AOA] Measurement: 0,1629140882.664595,08:55:31:70:ff:0a,2,1,1,0,128,334,96,818,916,923,1019,434,597,451,987,420,976,288,887,692,299,418,867,487,949,601,25,684,998,621,128,565,985,693,758,509,314,68,66,67,60,68,70,72,56,68,65,71,70,67,68,65,66,70,69,65,67,69,64,72,59,73,71,70,67,73,74,72,72
[ 6126.343164] [AOA] Measurement: 0,1629140882.715286,08:55:31:70:ff:0a,2,1,1,0,128,823,915,807,922,915,991,493,622,64,245,954,143,835,58,144,484,952,39,511,940,607,28,720,41,136,323,184,249,299,1019,110,711,69,68,70,63,69,71,73,59,70,68,72,72,68,68,64,66,71,69,67,67,67,65,73,60,73,70,73,69,73,74,71,73
[ 6126.388674] [AOA] Measurement: 0,1629140882.760798,08:55:31:70:ff:0a,2,1,1,0,128,858,920,300,712,399,822,901,355,539,66,403,993,304,923,658,273,403,869,894,663,24,815,252,898,580,97,71,153,251,968,573,371,56,55,57,50,57,64,61,49,57,55,60,62,58,57,61,55,64,57,55,61,61,62,64,57,65,59,60,60,66,62,67,67
[ 6126.432871] [AOA] Measurement: 0,1629140882.804997,08:55:31:70:ff:0a,2,1,1,0,128,305,57,224,674,419,844,944,412,81,227,972,176,848,80,187,501,983,29,465,928,593,26,740,20,142,322,75,191,315,1015,397,29,65,63,65,59,64,67,68,56,65,61,68,69,64,66,63,63,69,67,65,67,68,64,71,60,72,69,70,66,71,72,73,73
[ 6126.482610] [AOA] Measurement: 0,1629140882.854732,08:55:31:70:ff:0a,2,1,1,0,128,851,895,265,739,381,816,868,391,28,238,999,143,322,910,154,480,420,893,919,690,149,939,705,18,71,275,49,124,279,982,815,618,71,69,71,64,69,70,71,58,69,69,71,70,69,71,62,64,69,66,68,62,65,58,70,56,70,69,68,63,67,72,63,67
[ 6126.529832] [AOA] Measurement: 0,1629140882.901959,08:55:31:70:ff:0a,2,1,1,0,128,788,919,277,736,400,818,924,382,484,1,423,966,291,847,699,330,1001,76,497,948,616,75,692,14,118,299,158,210,283,1007,487,193,61,61,62,55,63,67,66,52,64,60,66,67,60,63,64,62,67,65,61,65,66,64,70,59,71,69,70,67,74,70,73,73
[ 6126.571231] [AOA] Measurement: 0,1629140882.943352,08:55:31:70:ff:0a,2,1,1,0,128,346,90,840,944,944,18,449,596,118,270,988,157,837,48,176,489,1,66,492,929,683,108,666,5,142,333,116,205,294,1007,703,299,60,60,63,55,63,67,68,55,64,60,66,66,62,63,65,60,67,63,60,63,65,64,68,57,68,65,67,65,70,66,72,70
[ 6126.613803] [AOA] Measurement: 0,1629140882.985926,08:55:31:70:ff:0a,2,1,1,0,128,338,87,852,906,948,19,420,570,55,241,1019,188,881,108,234,556,1010,89,560,950,607,30,664,1016,55,232,92,162,304,10,1022,684,67,67,68,63,67,72,72,59,68,67,72,71,67,69,66,66,71,70,66,66,68,63,73,59,73,70,71,69,74,74,70,75
[ 6126.653963] [AOA] Measurement: 0,1629140883.026089,08:55:31:70:ff:0a,2,1,1,0,128,814,926,221,690,396,810,866,317,499,9,374,977,263,848,657,286,393,872,907,667,47,842,225,884,144,295,97,152,243,1001,368,107,69,67,67,62,67,69,72,58,69,68,69,70,69,68,65,67,71,71,67,66,70,64,75,60,71,69,71,66,73,74,70,71
[ 6126.697771] [AOA] Measurement: 0,1629140883.069896,08:55:31:70:ff:0a,2,1,1,0,128,332,49,841,939,1007,9,465,621,88,258,984,183,854,51,163,488,968,65,498,943,684,71,758,60,150,344,77,172,278,1021,636,303,66,65,67,61,66,71,71,58,68,67,71,70,66,68,67,65,71,67,67,66,68,66,72,60,74,71,72,70,75,74,72,74
[ 6126.744972] [AOA] Measurement: 0,1629140883.117093,08:55:31:70:ff:0a,2,1,1,0,128,766,812,266,722,388,830,962,378,508,20,410,969,286,907,649,291,973,39,965,729,38,850,166,850,640,116,581,1008,715,796,184,82,66,66,67,59,66,69,71,56,67,65,69,69,65,67,64,65,70,67,65,67,70,66,73,59,71,71,72,69,74,72,74,75
[ 6126.789716] [AOA] Measurement: 0,1629140883.161843,08:55:31:70:ff:0a,2,1,1,0,128,729,875,829,889,388,794,438,592,108,286,991,185,779,15,208,506,960,67,461,881,660,63,657,11,564,85,119,160,260,981,765,514,70,68,68,59,68,68,72,57,71,70,71,71,69,69,63,66,69,70,66,64,67,60,71,58,71,69,68,65,67,71,65,68
[ 6126.833548] [AOA] Measurement: 0,1629140883.205675,08:55:31:70:ff:0a,2,1,1,0,128,799,867,284,725,374,820,424,566,447,15,428,956,324,906,693,322,980,44,917,671,98,889,156,851,584,114,128,141,286,1005,994,647,63,62,65,57,65,69,71,57,67,67,69,69,66,66,66,66,70,67,65,67,70,63,74,59,74,73,71,70,73,75,70,72
[ 6126.876983] [AOA] Measurement: 0,1629140883.249104,08:55:31:70:ff:0a,2,1,1,0,128,817,937,811,902,898,989,868,353,542,30,381,990,216,807,699,286,515,914,931,738,67,871,148,836,590,93,68,147,690,765,940,793,66,66,66,59,68,71,71,57,68,67,71,70,66,68,65,66,72,69,64,67,70,65,72,60,75,71,72,68,73,73,72,75
[ 6126.920755] [AOA] Measurement: 0,1629140883.292877,08:55:31:70:ff:0a,2,1,1,0,128,835,944,790,921,965,1011,482,617,115,271,928,164,801,39,156,451,388,856,954,713,655,61,685,4,125,327,120,196,256,1017,43,700,66,66,66,61,65,70,70,56,66,64,70,71,66,67,65,64,70,68,67,66,69,65,73,60,73,70,72,68,73,72,74,75
[ 6126.963633] [AOA] Measurement: 0,1629140883.335759,08:55:31:70:ff:0a,2,1,1,0,128,320,71,249,722,414,836,908,388,564,33,448,1005,874,54,166,489,980,60,489,922,658,63,711,41,168,322,119,202,330,58,649,316,65,66,66,60,67,71,71,57,68,64,71,71,66,67,67,65,71,70,65,66,68,66,72,61,74,69,71,68,73,72,73,74
[ 6127.007212] [AOA] Measurement: 0,1629140883.379339,08:55:31:70:ff:0a,2,1,1,0,128,808,854,282,704,373,814,901,388,530,18,375,978,858,75,175,494,988,50,493,878,641,30,161,857,568,97,521,947,706,780,426,242,68,68,68,61,64,69,72,57,68,66,69,72,66,71,65,66,72,68,67,66,70,65,73,58,74,71,71,70,76,75,72,74
[ 6127.050943] [AOA] Measurement: 0,1629140883.423065,08:55:31:70:ff:0a,2,1,1,0,128,360,114,860,933,900,1003,885,369,590,55,456,1004,285,859,671,292,460,908,471,887,614,36,705,30,73,262,95,154,319,4,280,993,69,69,67,61,67,70,70,57,67,65,69,69,66,70,65,66,72,68,67,68,70,66,75,61,74,72,73,70,74,74,73,74
[ 6127.101097] [AOA] Measurement: 0,1629140883.473219,08:55:31:70:ff:0a,2,1,1,0,128,290,69,868,941,961,16,358,539,51,231,921,118,801,30,182,468,416,869,1018,738,107,915,714,44,118,301,87,182,233,973,944,647,69,67,68,63,69,70,74,58,71,70,72,72,68,70,64,66,71,71,69,65,68,63,74,58,74,71,70,66,72,72,68,71
[ 6127.151165] [AOA] Measurement: 0,1629140883.523287,08:55:31:70:ff:0a,2,1,1,0,128,773,880,282,721,399,785,888,394,547,50,431,1008,742,1022,608,252,429,909,928,740,647,36,759,59,87,276,567,984,258,993,316,64,67,65,67,61,66,70,72,57,67,66,70,69,66,67,64,65,72,69,65,66,68,64,74,59,73,71,73,69,72,73,71,73
[ 6127.194022] [AOA] Measurement: 0,1629140883.566149,08:55:31:70:ff:0a,2,1,1,0,128,780,922,246,667,379,822,908,376,517,33,437,1019,787,21,193,507,978,68,954,707,66,898,79,785,608,71,572,1010,260,972,5,808,67,67,68,61,66,70,74,60,68,67,72,71,67,67,65,66,70,69,67,67,69,65,74,60,74,70,70,67,73,74,72,73
[ 6127.237270] [AOA] Measurement: 0,1629140883.609397,08:55:31:70:ff:0a,2,1,1,0,128,789,864,257,709,372,842,922,363,565,38,396,965,283,886,720,304,404,865,894,661,65,855,170,833,607,114,505,956,753,786,291,159,69,70,72,64,68,70,72,59,72,67,70,70,68,70,65,68,71,71,69,67,70,63,74,58,75,71,74,68,73,74,69,72
[ 6127.281183] [AOA] Measurement: 0,1629140883.653305,08:55:31:70:ff:0a,2,1,1,0,128,788,911,335,771,906,989,410,558,114,248,960,135,896,111,259,536,1018,70,472,935,699,89,703,1013,126,304,111,164,223,987,921,592,64,63,65,59,65,69,69,56,64,62,67,69,64,66,64,63,68,66,61,66,67,63,69,59,71,68,69,65,72,70,71,75
