
[ 9688.873550] [AOA] Measurement: 0,1627123365.008970,08:55:31:9b:0a:1d,2,1,2,0,128,926,990,121,993,779,999,954,36,807,1000,429,903,39,468,349,296,948,63,7,698,781,633,966,220,347,223,63,216,660,838,602,1014,45,6,31,15,29,45,36,10,44,24,56,31,25,27,37,7,23,3,5,6,15,19,15,35,47,30,37,66,39,40,50,12
[ 9688.914694] [AOA] Measurement: 0,1627123365.050111,08:55:31:9b:0a:1d,2,1,2,0,128,941,942,572,810,207,802,24,91,230,766,452,908,5,449,407,312,882,34,985,695,748,618,1018,248,360,235,517,26,566,733,752,246,44,6,29,15,29,42,36,12,39,23,56,30,25,28,36,6,23,2,4,4,14,20,16,37,47,28,37,67,42,40,51,15
[ 9688.960498] [AOA] Measurement: 0,1627123365.095920,08:55:31:9b:0a:1d,2,1,2,0,128,953,931,129,982,756,966,981,39,774,1000,433,870,16,431,338,295,448,120,492,937,308,800,11,266,368,244,24,236,560,726,180,722,44,11,37,7,33,42,34,16,42,26,47,20,23,21,30,4,20,5,5,9,7,4,7,15,31,22,26,37,18,23,30,12
[ 9689.003984] [AOA] Measurement: 0,1627123365.139406,08:55:31:9b:0a:1d,2,1,2,0,128,447,150,105,971,833,1021,486,233,742,960,417,882,15,458,378,320,978,96,536,869,243,762,457,43,370,245,43,251,613,757,5,541,48,12,41,6,38,49,39,16,52,31,54,25,27,26,34,4,22,7,6,6,10,7,7,20,35,24,29,45,19,27,34,16
[ 9689.045689] [AOA] Measurement: 0,1627123365.181109,08:55:31:9b:0a:1d,2,1,2,0,128,951,16,115,886,261,814,10,48,761,922,469,901,527,608,927,555,391,287,538,803,259,832,2,252,816,13,523,49,627,794,948,256,49,9,36,17,31,47,39,11,46,26,58,33,27,29,38,7,26,1,4,5,16,17,16,36,49,30,38,66,41,41,50,11
[ 9689.089313] [AOA] Measurement: 0,1627123365.224730,08:55:31:9b:0a:1d,2,1,2,0,128,869,61,596,594,304,845,962,1010,250,765,489,905,1003,443,344,303,898,112,21,538,670,736,928,263,327,207,538,56,576,727,198,629,48,6,35,16,32,45,39,11,47,25,57,34,29,29,38,6,25,4,5,6,15,17,16,36,48,29,40,68,40,41,50,14
[ 9689.132102] [AOA] Measurement: 0,1627123365.267523,08:55:31:9b:0a:1d,2,1,2,0,128,419,112,497,761,222,776,12,83,233,788,489,944,976,408,370,308,929,34,993,751,749,610,463,61,816,0,544,54,5,544,881,512,42,5,31,14,27,42,35,9,41,23,56,33,22,25,35,7,23,3,4,5,13,16,11,33,44,26,35,65,39,37,46,12
[ 9689.174736] [AOA] Measurement: 0,1627123365.310160,08:55:31:9b:0a:1d,2,1,2,0,128,920,1019,604,736,282,850,982,74,223,755,459,899,964,382,395,369,897,139,537,792,714,650,431,59,364,247,62,238,622,765,964,371,52,8,37,16,34,48,42,11,49,27,62,33,27,29,37,8,25,2,5,5,15,15,15,36,49,30,39,67,38,41,50,14
[ 9689.217593] [AOA] Measurement: 0,1627123365.353016,08:55:31:9b:0a:1d,2,1,2,0,128,878,943,571,737,308,837,892,1004,248,775,467,899,960,365,360,283,944,61,1005,602,723,581,480,71,881,72,450,9,28,565,806,198,53,10,41,14,37,50,40,12,51,29,64,33,29,28,40,7,26,4,5,5,14,14,13,33,46,29,36,67,38,41,50,12
[ 9689.261242] [AOA] Measurement: 0,1627123365.396665,08:55:31:9b:0a:1d,2,1,2,0,128,438,90,619,807,248,848,985,61,767,979,1015,106,590,656,928,463,497,311,502,886,281,841,7,239,376,269,988,185,579,782,214,732,54,9,41,15,37,51,40,12,50,28,63,33,28,29,40,6,28,4,6,6,15,13,13,32,45,30,39,65,38,39,47,13
[ 9689.299416] [AOA] Measurement: 0,1627123365.434839,08:55:31:9b:0a:1d,2,1,2,0,128,438,235,648,742,243,824,478,227,254,793,469,902,1008,439,343,310,929,166,542,806,211,858,973,239,364,246,11,187,553,700,872,332,54,10,45,15,38,52,42,13,51,29,63,32,31,31,41,6,25,4,6,5,13,13,14,31,46,30,37,63,33,36,44,12
[ 9689.337816] [AOA] Measurement: 0,1627123365.473234,08:55:31:9b:0a:1d,2,1,2,0,128,390,143,587,822,806,977,1011,59,187,781,477,924,13,463,928,505,487,168,1017,796,296,798,11,277,334,262,45,222,617,748,18,541,37,10,35,6,31,40,31,15,42,26,45,16,20,19,26,3,16,4,5,8,7,3,5,11,25,18,21,30,10,18,23,12
[ 9689.385454] [AOA] Measurement: 0,1627123365.520878,08:55:31:9b:0a:1d,2,1,2,0,128,942,71,566,595,280,812,969,1022,289,768,490,884,527,633,377,302,912,111,30,568,624,756,340,30,903,36,554,62,95,606,870,276,49,7,35,13,29,45,39,10,48,25,62,32,27,30,37,7,27,3,5,4,16,18,15,36,48,29,38,67,42,42,50,11
[ 9689.431311] [AOA] Measurement: 0,1627123365.566730,08:55:31:9b:0a:1d,2,1,2,0,128,405,1013,168,1012,796,1006,540,293,757,1008,34,97,547,645,946,499,927,14,599,1011,252,751,54,286,387,241,11,230,998,528,240,804,41,11,35,6,34,42,35,15,43,27,45,19,24,19,28,4,17,6,5,8,8,6,6,13,28,19,23,35,13,19,26,14
[ 9689.473861] [AOA] Measurement: 0,1627123365.609280,08:55:31:9b:0a:1d,2,1,2,0,128,438,92,542,741,222,779,25,103,228,820,498,905,1009,427,392,316,468,243,483,944,721,569,1008,232,306,207,506,23,576,755,186,716,47,9,34,14,33,46,36,11,45,26,59,33,28,29,38,6,26,3,5,6,15,17,15,34,48,30,37,68,41,41,51,13
[ 9689.513547] [AOA] Measurement: 0,1627123365.648968,08:55:31:9b:0a:1d,2,1,2,0,128,859,875,581,810,195,792,34,109,193,787,998,75,580,638,890,437,862,1008,489,1002,299,785,1013,246,350,231,1022,176,35,544,926,512,48,8,36,16,31,47,40,11,46,26,60,30,27,29,38,6,26,4,5,5,15,15,16,34,49,29,39,67,39,41,50,12
[ 9689.557562] [AOA] Measurement: 0,1627123365.692984,08:55:31:9b:0a:1d,2,1,2,0,128,454,127,151,1006,772,961,1012,47,803,966,1021,88,532,605,878,541,394,240,47,742,256,776,994,269,269,195,85,246,596,756,1016,454,53,10,42,14,38,49,43,13,52,31,63,33,29,31,39,6,26,4,6,5,12,13,14,31,43,28,36,60,33,38,42,14
[ 9689.602112] [AOA] Measurement: 0,1627123365.737534,08:55:31:9b:0a:1d,2,1,2,0,128,906,45,628,654,822,1013,515,199,276,795,452,896,550,683,894,523,468,301,522,755,245,866,949,254,384,198,99,268,576,765,1014,357,41,7,29,13,26,40,32,9,38,21,52,28,23,24,33,6,22,2,4,5,14,17,13,31,41,26,32,61,36,36,44,11
[ 9689.653707] [AOA] Measurement: 0,1627123365.789125,08:55:31:9b:0a:1d,2,1,2,0,128,899,929,602,809,183,771,48,102,759,6,454,922,24,477,317,225,869,884,950,792,738,564,464,60,815,47,554,24,46,493,124,831,42,11,37,7,35,43,34,15,44,29,47,20,23,21,29,4,18,5,3,8,7,4,6,16,31,23,26,38,16,24,28,12
[ 9689.703281] [AOA] Measurement: 0,1627123365.838702,08:55:31:9b:0a:1d,2,1,2,0,128,459,48,99,965,740,992,529,216,739,983,1000,72,36,434,957,470,426,182,566,29,256,731,1013,240,352,293,1007,200,550,695,401,0,47,9,36,15,31,48,39,12,45,28,59,33,28,28,38,7,26,2,4,6,15,17,17,35,50,29,39,71,41,40,50,13
[ 9689.744867] [AOA] Measurement: 0,1627123365.880285,08:55:31:9b:0a:1d,2,1,2,0,128,496,173,114,934,843,6,508,214,811,999,468,901,987,403,969,516,857,106,589,831,273,818,419,59,872,35,88,213,21,513,226,779,47,7,37,12,30,47,35,12,44,25,55,31,26,28,37,5,23,3,5,3,15,15,14,32,44,26,36,60,35,36,44,11
[ 9689.783251] [AOA] Measurement: 0,1627123365.918672,08:55:31:9b:0a:1d,2,1,2,0,128,836,884,653,826,224,819,1020,64,230,807,431,907,51,471,915,463,953,109,520,983,282,763,1002,222,286,189,51,229,558,701,383,956,49,10,41,9,38,48,41,12,52,29,56,29,26,27,35,6,25,6,4,4,11,9,11,25,37,27,32,53,25,32,37,12
[ 9689.826814] [AOA] Measurement: 0,1627123365.962236,08:55:31:9b:0a:1d,2,1,2,0,128,939,963,131,1018,796,1017,559,268,741,949,984,66,555,637,371,331,394,167,1,692,715,563,436,35,801,29,527,32,601,736,847,371,47,6,35,15,28,46,39,11,43,25,58,31,25,27,38,4,24,2,4,6,16,18,17,34,47,29,37,65,40,40,50,13
[ 9689.864172] [AOA] Measurement: 0,1627123365.999595,08:55:31:9b:0a:1d,2,1,2,0,128,489,314,95,732,836,1018,521,222,773,957,983,48,547,675,934,527,420,300,638,729,653,696,394,68,899,34,540,41,619,776,929,204,49,8,36,15,32,50,38,10,47,28,61,31,28,31,36,6,25,4,4,6,14,15,16,35,46,30,39,67,38,42,47,12
[ 9689.903022] [AOA] Measurement: 0,1627123366.038441,08:55:31:9b:0a:1d,2,1,2,0,128,442,138,128,1008,806,1011,491,233,752,944,455,892,14,431,385,332,441,273,566,919,225,758,15,267,357,268,39,192,604,747,455,952,48,7,36,14,32,48,39,11,45,25,58,34,26,30,40,4,25,2,6,4,14,18,15,36,42,29,35,67,38,37,49,11
[ 9689.952930] [AOA] Measurement: 0,1627123366.088352,08:55:31:9b:0a:1d,2,1,2,0,128,982,125,151,873,291,833,965,1019,265,780,967,39,508,625,907,496,423,321,520,735,666,682,925,218,435,253,555,57,625,752,711,63,48,8,35,15,30,46,37,11,44,25,57,33,26,28,39,7,24,3,3,6,16,18,16,36,50,29,40,68,40,41,49,15
[ 9689.997130] [AOA] Measurement: 0,1627123366.132554,08:55:31:9b:0a:1d,2,1,2,0,128,453,174,143,991,808,1020,585,280,735,953,493,951,1000,415,366,302,945,83,594,835,291,802,999,264,353,243,1,212,581,773,914,288,53,9,41,16,36,53,42,13,53,29,64,34,29,31,40,7,28,7,6,5,15,14,14,33,47,31,38,65,36,41,46,13
[ 9690.040830] [AOA] Measurement: 0,1627123366.176253,08:55:31:9b:0a:1d,2,1,2,0,128,479,273,568,600,307,809,1010,43,833,985,1005,81,950,435,962,501,440,255,521,820,166,957,831,198,880,40,122,266,593,776,674,18,48,7,40,14,36,50,41,14,50,30,61,33,30,32,39,7,25,3,4,5,13,11,15,32,45,28,34,63,34,35,43,13
[ 9690.084486] [AOA] Measurement: 0,1627123366.219909,08:55:31:9b:0a:1d,2,1,2,0,128,836,973,621,789,275,858,516,209,216,788,422,895,967,427,402,344,447,298,33,654,293,824,10,211,304,225,460,11,99,623,400,921,45,11,40,7,38,46,36,17,48,29,50,24,24,23,30,4,20,7,6,8,10,5,6,15,31,22,27,39,14,22,28,12
[ 9690.126478] [AOA] Measurement: 0,1627123366.261897,08:55:31:9b:0a:1d,2,1,2,0,128,424,74,141,981,730,966,964,39,784,980,6,101,1011,429,901,429,886,967,968,773,736,562,988,236,313,211,540,42,594,757,902,423,46,8,35,15,31,43,37,9,42,25,55,32,26,25,37,7,24,4,2,4,13,17,15,33,45,27,35,64,37,36,46,10
[ 9690.169348] [AOA] Measurement: 0,1627123366.304769,08:55:31:9b:0a:1d,2,1,2,0,128,489,306,130,815,829,1011,515,243,785,936,10,75,999,477,823,436,887,106,1018,576,614,672,353,41,862,14,510,22,93,605,30,396,52,10,41,9,39,50,40,17,51,29,58,27,27,26,35,6,23,4,6,6,11,6,9,22,37,26,32,53,24,30,33,13
[ 9690.211753] [AOA] Measurement: 0,1627123366.347173,08:55:31:9b:0a:1d,2,1,2,0,128,427,282,114,876,815,997,518,207,804,965,417,884,13,469,968,592,905,78,579,812,213,858,948,250,395,241,32,243,592,742,76,494,49,8,41,13,37,51,41,13,48,28,61,33,28,30,40,8,26,6,6,4,13,12,13,31,42,28,33,61,31,34,42,13
[ 9690.253837] [AOA] Measurement: 0,1627123366.389262,08:55:31:9b:0a:1d,2,1,2,0,128,451,109,97,981,788,1003,1007,107,812,6,976,27,615,673,878,440,457,175,537,983,217,754,497,75,318,254,451,1018,620,785,720,256,40,13,35,7,35,42,31,16,44,28,43,18,21,20,25,2,18,7,6,8,7,5,6,12,28,20,25,36,15,20,27,12
[ 9690.298243] [AOA] Measurement: 0,1627123366.433666,08:55:31:9b:0a:1d,2,1,2,0,128,899,945,643,789,218,794,1010,72,211,790,403,881,10,422,372,322,899,61,35,670,671,567,443,13,807,12,507,19,596,767,218,797,40,11,36,6,34,43,36,16,46,27,49,19,25,21,30,7,20,6,5,7,8,3,6,14,30,21,25,37,15,22,28,11
[ 9690.341094] [AOA] Measurement: 0,1627123366.476512,08:55:31:9b:0a:1d,2,1,2,0,128,915,956,585,743,225,819,989,76,793,1010,0,109,524,575,955,535,477,260,546,979,232,757,1022,273,862,74,26,220,579,764,1022,550,39,10,36,6,34,44,33,17,42,28,45,20,23,22,28,4,17,6,7,8,7,4,5,12,29,19,24,33,14,21,28,10
[ 9690.390573] [AOA] Measurement: 0,1627123366.525993,08:55:31:9b:0a:1d,2,1,2,0,128,853,841,573,795,220,826,22,63,771,9,973,90,507,587,368,250,889,944,969,793,743,573,439,44,373,239,60,245,0,571,603,224,52,10,41,11,38,48,40,14,50,30,59,27,28,26,35,6,22,5,4,6,11,7,10,22,38,26,30,52,23,28,35,12
[ 9690.429642] [AOA] Measurement: 0,1627123366.565066,08:55:31:9b:0a:1d,2,1,2,0,128,454,257,581,643,820,1015,504,230,225,814,1017,85,530,636,942,489,397,243,65,551,181,826,459,67,399,240,89,284,557,725,444,909,49,8,36,14,34,49,41,11,48,27,61,33,26,32,41,6,25,4,4,5,14,17,16,36,49,30,40,68,40,40,50,14
[ 9690.467518] [AOA] Measurement: 0,1627123366.602941,08:55:31:9b:0a:1d,2,1,2,0,128,930,1019,657,761,772,1005,1011,0,233,770,438,858,1007,419,415,353,946,72,554,800,280,843,991,242,379,242,5,171,24,553,607,76,50,7,36,14,32,47,39,11,46,26,60,30,27,27,40,7,25,4,3,4,15,18,15,34,48,30,38,69,40,41,48,13
[ 9690.510379] [AOA] Measurement: 0,1627123366.645802,08:55:31:9b:0a:1d,2,1,2,0,128,428,116,562,722,805,999,29,104,775,991,404,932,1018,423,388,275,444,153,1019,676,250,802,403,2,856,22,542,50,562,735,53,564,39,11,35,5,35,42,32,17,44,25,42,18,22,18,26,4,17,7,5,7,8,3,6,12,27,20,23,34,11,22,27,15
[ 9690.547672] [AOA] Measurement: 0,1627123366.683097,08:55:31:9b:0a:1d,2,1,2,0,128,449,176,128,928,755,960,5,45,265,800,455,913,1021,431,391,318,478,366,556,778,247,753,998,286,352,220,49,226,600,772,813,238,46,8,34,16,30,47,39,11,47,27,58,32,28,29,39,8,26,3,4,4,16,16,13,34,46,30,40,67,38,41,47,13
[ 9690.591067] [AOA] Measurement: 0,1627123366.726487,08:55:31:9b:0a:1d,2,1,2,0,128,937,941,622,850,209,798,14,86,724,967,448,898,25,443,342,232,938,1,17,737,755,577,484,88,850,47,466,14,565,724,90,560,51,7,36,13,33,48,42,11,48,26,58,35,27,29,38,7,25,3,5,5,15,16,16,35,48,30,38,68,39,40,49,11
[ 9690.633297] [AOA] Measurement: 0,1627123366.768714,08:55:31:9b:0a:1d,2,1,2,0,128,381,54,172,30,777,973,538,259,203,758,484,923,8,451,390,320,882,114,981,629,765,583,442,52,345,267,18,221,53,572,231,677,53,8,39,14,35,50,41,13,51,29,62,34,29,32,41,6,26,5,5,3,14,16,15,34,48,29,39,67,39,40,49,11
[ 9690.683134] [AOA] Measurement: 0,1627123366.818552,08:55:31:9b:0a:1d,2,1,2,0,128,458,160,167,987,748,983,549,271,772,978,4,79,990,465,386,307,926,123,994,658,732,603,1007,255,350,218,50,240,641,814,757,188,51,7,39,17,32,48,41,12,49,27,62,33,26,28,37,5,29,2,6,3,14,17,15,36,49,30,38,67,39,42,49,12
[ 9690.728128] [AOA] Measurement: 0,1627123366.863553,08:55:31:9b:0a:1d,2,1,2,0,128,441,88,559,786,216,789,6,63,235,800,9,85,559,630,934,470,446,189,948,747,740,578,513,89,314,252,17,212,1005,519,883,494,49,9,43,8,39,49,38,15,50,30,55,28,25,27,34,4,24,4,5,6,10,7,11,25,39,25,34,52,25,30,37,11
[ 9690.771064] [AOA] Measurement: 0,1627123366.906487,08:55:31:9b:0a:1d,2,1,2,0,128,462,125,618,823,801,1018,1020,86,781,964,480,926,1009,411,393,286,937,28,506,854,744,596,491,49,343,224,481,47,48,570,419,930,37,13,34,6,34,39,32,18,42,25,42,16,21,19,25,3,15,6,5,7,6,4,5,10,27,17,22,34,10,17,25,11
[ 9690.814368] [AOA] Measurement: 0,1627123366.949791,08:55:31:9b:0a:1d,2,1,2,0,128,447,77,604,780,830,1015,998,56,229,779,481,891,961,397,393,303,929,47,925,610,727,590,487,64,831,48,26,254,544,717,290,883,48,6,33,15,30,46,37,9,44,25,58,32,26,29,38,7,26,2,4,5,15,17,14,35,48,28,39,67,42,42,51,12
[ 9690.856196] [AOA] Measurement: 0,1627123366.991616,08:55:31:9b:0a:1d,2,1,2,0,128,426,175,101,859,825,3,528,230,798,963,508,914,987,427,398,313,921,90,561,762,265,846,1014,261,376,218,41,227,597,756,896,198,43,7,31,13,28,44,37,8,41,22,55,31,24,27,35,8,22,2,6,6,15,18,15,35,47,27,38,68,38,40,50,13
[ 9690.899206] [AOA] Measurement: 0,1627123367.034626,08:55:31:9b:0a:1d,2,1,2,0,128,443,107,120,9,818,3,504,232,734,999,426,899,968,417,427,320,441,161,1011,822,769,625,24,272,368,280,36,231,607,738,10,564,54,11,42,13,38,53,43,12,52,31,63,34,30,31,40,7,27,7,5,5,13,13,12,32,47,31,36,64,33,39,46,12
[ 9690.941620] [AOA] Measurement: 0,1627123367.077039,08:55:31:9b:0a:1d,2,1,2,0,128,917,917,644,844,771,986,524,240,769,1000,987,67,542,631,887,452,918,989,507,938,245,714,449,35,792,47,539,66,576,717,932,423,50,8,40,12,37,51,39,13,49,29,59,31,29,29,41,6,26,4,5,5,13,12,14,32,42,29,33,62,32,34,43,10
[ 9690.984290] [AOA] Measurement: 0,1627123367.119716,08:55:31:9b:0a:1d,2,1,2,0,128,470,265,107,856,262,798,537,202,803,979,381,856,522,615,378,262,870,80,9,567,728,653,295,4,856,44,517,26,654,803,531,857,53,10,43,14,38,52,42,12,52,29,62,32,30,29,41,6,26,4,5,5,12,11,14,30,45,29,37,64,33,38,44,12
[ 9691.027245] [AOA] Measurement: 0,1627123367.162669,08:55:31:9b:0a:1d,2,1,2,0,128,927,965,584,801,730,946,559,284,783,1023,989,83,582,646,937,530,406,203,1005,706,754,570,479,71,838,63,540,18,39,563,284,831,48,6,34,14,31,48,39,10,47,27,60,31,29,29,37,7,27,2,5,6,14,17,16,37,46,30,39,68,38,42,51,13
[ 9691.072803] [AOA] Measurement: 0,1627123367.208197,08:55:31:9b:0a:1d,2,1,2,0,128,430,261,625,660,234,820,993,28,282,783,445,849,975,490,940,477,416,296,560,749,162,916,330,14,894,34,564,39,1013,572,930,383,43,7,32,12,29,42,35,8,40,23,52,27,23,26,34,6,22,1,3,5,13,18,13,32,42,24,35,60,36,37,43,11
[ 9691.124469] [AOA] Measurement: 0,1627123367.259892,08:55:31:9b:0a:1d,2,1,2,0,128,436,46,616,806,785,1011,562,276,734,984,1022,88,519,613,383,249,992,62,902,762,740,582,478,59,326,222,486,14,585,730,33,625,48,6,34,14,30,43,37,8,41,23,54,31,24,28,35,6,25,2,5,4,14,17,15,36,48,27,39,67,41,43,49,11
[ 9691.166856] [AOA] Measurement: 0,1627123367.302274,08:55:31:9b:0a:1d,2,1,2,0,128,924,922,555,799,232,833,8,67,254,809,507,962,556,639,966,499,920,92,946,667,754,605,445,31,846,57,34,229,540,730,24,578,51,6,36,15,33,47,39,11,48,26,61,33,27,28,39,7,26,3,6,3,14,15,15,34,48,29,36,66,37,39,47,12
[ 9691.204225] [AOA] Measurement: 0,1627123367.339649,08:55:31:9b:0a:1d,2,1,2,0,128,392,43,133,17,744,999,556,284,803,27,1007,71,490,580,950,457,468,160,528,19,319,796,997,220,365,266,39,202,641,782,916,436,51,8,37,18,35,49,40,14,49,28,61,33,29,31,39,6,28,4,5,4,15,17,16,35,49,30,40,67,40,41,50,12
[ 9691.242900] [AOA] Measurement: 0,1627123367.378323,08:55:31:9b:0a:1d,2,1,2,0,128,456,276,197,801,820,1003,917,21,797,965,1007,58,508,644,954,426,433,320,574,813,660,741,909,229,398,226,105,269,624,838,662,978,46,5,32,15,29,46,37,10,43,24,53,31,25,26,34,5,23,3,5,6,16,17,13,33,46,27,37,64,41,41,50,13
[ 9691.286031] [AOA] Measurement: 0,1627123367.421454,08:55:31:9b:0a:1d,2,1,2,0,128,462,80,77,984,742,997,526,247,754,974,472,916,44,463,966,506,489,156,550,0,309,782,4,266,327,204,52,204,595,723,1008,466,51,8,39,15,34,50,40,12,48,26,60,33,28,31,39,7,26,4,4,4,14,15,16,34,47,29,38,68,38,42,48,10
[ 9691.328761] [AOA] Measurement: 0,1627123367.464184,08:55:31:9b:0a:1d,2,1,2,0,128,914,923,610,811,216,773,995,61,220,828,503,944,1014,447,328,266,914,29,1013,692,708,544,38,247,348,242,518,26,26,568,414,972,48,8,36,15,33,48,38,11,48,25,59,32,26,29,38,8,25,4,7,5,15,17,15,37,48,30,39,67,41,40,48,13
